,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1025518,48,TRANSFER,337974.21,C2029593206,337974.21,0.0,C1780194403,0.0,0.0,1,0
1026292,48,TRANSFER,147267.01,C1261933788,147267.01,0.0,C1058127621,0.0,0.0,1,0
1026444,48,TRANSFER,561374.78,C796147836,561374.78,0.0,C723898004,0.0,0.0,1,0
1027281,48,TRANSFER,5489302.04,C806769154,5489302.04,0.0,C519182481,0.0,0.0,1,0
1029538,49,TRANSFER,1021129.67,C1545338291,1021129.67,0.0,C372035143,0.0,0.0,1,0
1030157,49,TRANSFER,114017.19,C1785967281,114017.19,0.0,C68578357,0.0,0.0,1,0
1030257,50,TRANSFER,112668.54,C994276793,112668.54,0.0,C670042954,0.0,0.0,1,0
1030259,50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
1030261,50,TRANSFER,592737.43,C30736240,592737.43,0.0,C725738949,0.0,0.0,1,0
1030263,51,TRANSFER,202887.77,C155466948,202887.77,0.0,C1368205157,0.0,0.0,1,0
1030265,51,TRANSFER,339275.64,C427722942,339275.64,0.0,C2116826462,0.0,0.0,1,0
1030267,51,TRANSFER,115881.21,C836452372,115881.21,0.0,C1661320351,0.0,0.0,1,0
1030269,51,TRANSFER,1398946.33,C1560394123,1398946.33,0.0,C1393670189,0.0,0.0,1,0
1030271,51,TRANSFER,1170282.92,C1948396559,1170282.92,0.0,C538567441,0.0,0.0,1,0
1030273,51,TRANSFER,567932.31,C710887172,567932.31,0.0,C2057229481,0.0,0.0,1,0
1030275,51,TRANSFER,361460.79,C877036651,361460.79,0.0,C748208035,0.0,0.0,1,0
1030277,52,TRANSFER,7484125.12,C1486116303,7484125.12,0.0,C398541118,0.0,0.0,1,0
1030279,52,TRANSFER,1093155.19,C84753955,1093155.19,0.0,C203085340,0.0,0.0,1,0
1030281,52,TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,1,0
1030283,52,TRANSFER,969259.07,C806145630,969259.07,0.0,C1088026094,0.0,0.0,1,0
1030285,53,TRANSFER,1631640.02,C443233087,1631640.02,0.0,C1597258791,0.0,0.0,1,0
1030287,53,TRANSFER,99139.27,C831891422,99139.27,0.0,C1984865103,0.0,0.0,1,0
1030289,53,TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1,0
1030291,53,TRANSFER,3640271.29,C1285761418,3640271.29,0.0,C2028641482,0.0,0.0,1,0
1030293,53,TRANSFER,931684.75,C101455775,931684.75,0.0,C1834538811,0.0,0.0,1,0
1030295,54,TRANSFER,1350574.58,C919766733,1350574.58,0.0,C623650025,0.0,0.0,1,0
1030297,54,TRANSFER,438224.6,C163085808,438224.6,0.0,C652285552,0.0,0.0,1,0
1030299,55,TRANSFER,760625.76,C1611123412,760625.76,0.0,C1796277088,0.0,0.0,1,0
1030301,55,TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1,0
1030303,55,TRANSFER,283400.42,C1745208932,283400.42,0.0,C2118682140,0.0,0.0,1,0
1030305,55,TRANSFER,109028.8,C215685392,109028.8,0.0,C1679780828,0.0,0.0,1,0
1030307,55,TRANSFER,854550.85,C723006620,854550.85,0.0,C240791931,0.0,0.0,1,0
1030309,55,TRANSFER,167715.53,C5594712,167715.53,0.0,C69798076,0.0,0.0,1,0
1030311,56,TRANSFER,1932200.59,C1448304922,1932200.59,0.0,C1082976131,0.0,0.0,1,0
1030313,56,TRANSFER,829885.13,C633571752,829885.13,0.0,C22428002,0.0,0.0,1,0
1030315,56,TRANSFER,42789.93,C353411083,42789.93,0.0,C803277933,0.0,0.0,1,0
1030317,56,TRANSFER,136562.78,C1391703729,136562.78,0.0,C1707583711,0.0,0.0,1,0
1030319,56,TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,1,0
1030321,56,TRANSFER,2776135.33,C432219684,2776135.33,0.0,C926776113,0.0,0.0,1,0
1030323,56,TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1,0
1030325,56,TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,1,0
1030327,56,TRANSFER,325242.69,C464286204,325242.69,0.0,C1532660344,0.0,0.0,1,0
1030329,57,TRANSFER,157610.11,C207792334,157610.11,0.0,C912468991,0.0,0.0,1,0
1030331,57,TRANSFER,354441.19,C829975560,354441.19,0.0,C157107660,0.0,0.0,1,0
1030333,57,TRANSFER,1014816.16,C550185181,1014816.16,0.0,C1007032757,0.0,0.0,1,0
1030335,58,TRANSFER,246938.77,C1588962215,246938.77,0.0,C1667993735,0.0,0.0,1,0
1030337,58,TRANSFER,561948.38,C856217790,561948.38,0.0,C1278181974,0.0,0.0,1,0
1030339,58,TRANSFER,106673.26,C666474898,106673.26,0.0,C2119441360,0.0,0.0,1,0
1030341,58,TRANSFER,6501303.14,C2083819202,6501303.14,0.0,C1581398768,0.0,0.0,1,0
1030343,58,TRANSFER,3156421.43,C1609180237,3156421.43,0.0,C1443408255,0.0,0.0,1,0
1030345,58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1,0
1030347,58,TRANSFER,456745.18,C1016889565,456745.18,0.0,C1924324818,0.0,0.0,1,0
1030349,58,TRANSFER,7108914.22,C1494760088,7108914.22,0.0,C1835087777,0.0,0.0,1,0
1030351,58,TRANSFER,109525.67,C1677074645,109525.67,0.0,C408634115,0.0,0.0,1,0
1030353,58,TRANSFER,378688.65,C801354252,378688.65,0.0,C388808912,0.0,0.0,1,0
1030355,59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0
1030357,59,TRANSFER,3904257.51,C1648039979,3904257.51,0.0,C1502171587,0.0,0.0,1,0
1030359,59,TRANSFER,3857176.83,C1675721447,3857176.83,0.0,C892636220,0.0,0.0,1,0
1030361,59,TRANSFER,21174.45,C1690317775,21174.45,0.0,C1829927547,0.0,0.0,1,0
1030363,59,TRANSFER,192765.49,C267452646,192765.49,0.0,C243306413,0.0,0.0,1,0
1030365,59,TRANSFER,1011606.26,C813936493,1011606.26,0.0,C1382261132,0.0,0.0,1,0
1030367,59,TRANSFER,2050727.81,C721700955,2050727.81,0.0,C1996747267,0.0,0.0,1,0
1030369,59,TRANSFER,9748.89,C385589098,9748.89,0.0,C1606057909,0.0,0.0,1,0
1030371,59,TRANSFER,44733.5,C521758644,44733.5,0.0,C1703221504,0.0,0.0,1,0
1030373,59,TRANSFER,1367340.03,C453950944,1367340.03,0.0,C1875884022,0.0,0.0,1,0
1030375,60,TRANSFER,1026208.84,C1813387968,1026208.84,0.0,C106857650,0.0,0.0,1,0
1030377,60,TRANSFER,40486.25,C46706219,40486.25,0.0,C1894539182,0.0,0.0,1,0
1030379,60,TRANSFER,89014.32,C1517105060,89014.32,0.0,C621322132,0.0,0.0,1,0
1030381,60,TRANSFER,45807.51,C958487787,45807.51,0.0,C218393296,0.0,0.0,1,0
1030383,60,TRANSFER,742973.53,C153820103,742973.53,0.0,C1530694083,0.0,0.0,1,0
1030385,60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
1030387,61,TRANSFER,475368.94,C397354505,475368.94,0.0,C320276503,0.0,0.0,1,0
1030389,61,TRANSFER,1735466.52,C182416415,1735466.52,0.0,C180492809,0.0,0.0,1,0
1030391,61,TRANSFER,37720.99,C2113787126,37720.99,0.0,C2003052554,0.0,0.0,1,0
1030393,61,TRANSFER,1372301.24,C1544506396,1372301.24,0.0,C2060264943,0.0,0.0,1,0
1030395,61,TRANSFER,332138.32,C729983243,332138.32,0.0,C246124153,0.0,0.0,1,0
1030397,61,TRANSFER,55062.46,C960647528,55062.46,0.0,C1203056408,0.0,0.0,1,0
1030399,61,TRANSFER,1155128.91,C74298259,1155128.91,0.0,C1317404545,0.0,0.0,1,0
1030401,62,TRANSFER,401529.35,C330207825,401529.35,0.0,C1825454306,0.0,0.0,1,0
1030403,62,TRANSFER,722380.88,C1429215839,722380.88,0.0,C1401928307,0.0,0.0,1,0
1030405,62,TRANSFER,724414.43,C1803571079,724414.43,0.0,C1642306592,0.0,0.0,1,0
1030407,62,TRANSFER,407833.62,C1585122257,407833.62,0.0,C645113065,0.0,0.0,1,0
1030409,63,TRANSFER,148188.84,C1621152719,148188.84,0.0,C2001263601,0.0,0.0,1,0
1030411,63,TRANSFER,1693962.01,C279016627,1693962.01,0.0,C234112724,0.0,0.0,1,0
1030413,63,TRANSFER,14017.38,C156009552,14017.38,0.0,C2090793760,0.0,0.0,1,0
1030415,63,TRANSFER,197226.65,C1538536157,197226.65,0.0,C1896614473,0.0,0.0,1,0
1030417,64,TRANSFER,31574.65,C1061680194,31574.65,0.0,C2009518683,0.0,0.0,1,0
1030419,64,TRANSFER,37796.75,C1530845932,37796.75,0.0,C2125159934,0.0,0.0,1,0
1030421,64,TRANSFER,17051.69,C759912226,17051.69,0.0,C287309829,0.0,0.0,1,0
1030423,64,TRANSFER,960306.85,C273631269,960306.85,0.0,C1035103148,0.0,0.0,1,0
1030425,64,TRANSFER,3097121.75,C941791959,3097121.75,0.0,C1945517835,0.0,0.0,1,0
1030427,64,TRANSFER,436317.49,C927898109,436317.49,0.0,C542075780,0.0,0.0,1,0
1030429,64,TRANSFER,104957.85,C1844789908,104957.85,0.0,C2049190094,0.0,0.0,1,0
1030431,64,TRANSFER,841052.98,C1837436553,841052.98,0.0,C611839321,0.0,0.0,1,0
1030433,64,TRANSFER,1814483.97,C1198248537,1814483.97,0.0,C29406343,0.0,0.0,1,0
1030435,65,TRANSFER,701168.78,C1422133318,701168.78,0.0,C548676992,0.0,0.0,1,0
1030437,65,TRANSFER,446032.95,C1116093088,446032.95,0.0,C506992553,0.0,0.0,1,0
1030439,65,TRANSFER,385556.82,C1699346936,385556.82,0.0,C27494611,0.0,0.0,1,0
1030441,65,TRANSFER,3760068.04,C661110749,3760068.04,0.0,C90361142,0.0,0.0,1,0
1030443,65,TRANSFER,1282971.57,C1175896731,1282971.57,0.0,C1714931087,0.0,0.0,1,0
1030445,65,TRANSFER,881811.11,C920552627,881811.11,0.0,C1105243161,0.0,0.0,1,0
1030447,65,TRANSFER,174923.28,C2041556759,174923.28,0.0,C1497527382,0.0,0.0,1,0
1030449,65,TRANSFER,403975.39,C2112892697,403975.39,0.0,C1785871119,0.0,0.0,1,0
1030451,65,TRANSFER,126690.14,C498025851,126690.14,0.0,C892311426,0.0,0.0,1,0
1030453,65,TRANSFER,215.83,C270115029,215.83,0.0,C1574358644,0.0,0.0,1,0
1030455,66,TRANSFER,548269.98,C172609143,548269.98,0.0,C106756368,0.0,0.0,1,0
1030457,66,TRANSFER,150405.2,C1433490225,150405.2,0.0,C1414864266,0.0,0.0,1,0
1030459,66,TRANSFER,813133.35,C718215446,813133.35,0.0,C1200993280,0.0,0.0,1,0
1030461,66,TRANSFER,2096634.43,C1735799250,2096634.43,0.0,C106378482,0.0,0.0,1,0
1030463,66,TRANSFER,272791.44,C476640492,272791.44,0.0,C1370530926,0.0,0.0,1,0
1030465,66,TRANSFER,7169129.94,C1016521533,7169129.94,0.0,C475877892,0.0,0.0,1,0
1030467,66,TRANSFER,107188.41,C1876689114,107188.41,0.0,C1824138036,0.0,0.0,1,0
1030469,66,TRANSFER,3444943.59,C1900819473,3444943.59,0.0,C526266879,0.0,0.0,1,0
1030471,66,TRANSFER,126715.84,C147756271,126715.84,0.0,C650234869,0.0,0.0,1,0
1030473,66,TRANSFER,4631432.03,C658423698,4631432.03,0.0,C329899379,0.0,0.0,1,0
1030475,66,TRANSFER,2322909.69,C1795295,2322909.69,0.0,C658604431,0.0,0.0,1,0
1030477,66,TRANSFER,79441.66,C1915179121,79441.66,0.0,C36534041,0.0,0.0,1,0
1030479,67,TRANSFER,1028326.5,C582388359,1028326.5,0.0,C641615589,0.0,0.0,1,0
1030481,67,TRANSFER,42513.08,C2009003297,42513.08,0.0,C1459842129,0.0,0.0,1,0
1030483,67,TRANSFER,106460.7,C432380223,106460.7,0.0,C1583623584,0.0,0.0,1,0
1030485,68,TRANSFER,915266.65,C1936471789,915266.65,0.0,C844650878,0.0,0.0,1,0
1030487,68,TRANSFER,5800988.12,C1770441952,5800988.12,0.0,C1228502814,0.0,0.0,1,0
1030489,68,TRANSFER,1858515.57,C1530003925,1858515.57,0.0,C1195646619,0.0,0.0,1,0
1030491,68,TRANSFER,3512572.72,C1585059557,3512572.72,0.0,C1250942546,0.0,0.0,1,0
1030493,68,TRANSFER,374178.28,C486342629,374178.28,0.0,C249139572,0.0,0.0,1,0
1030495,68,TRANSFER,2026529.56,C607970446,2026529.56,0.0,C1306842666,0.0,0.0,1,0
1030497,68,TRANSFER,13890.42,C1860550733,13890.42,0.0,C731457880,0.0,0.0,1,0
1030499,68,TRANSFER,281743.12,C2139323336,281743.12,0.0,C1787061281,0.0,0.0,1,0
1030501,68,TRANSFER,157494.6,C1123186349,157494.6,0.0,C1729475937,0.0,0.0,1,0
1030503,69,TRANSFER,19776.71,C1567288795,19776.71,0.0,C1978402788,0.0,0.0,1,0
1030505,69,TRANSFER,271731.05,C659199413,271731.05,0.0,C1444079719,0.0,0.0,1,0
1030507,69,TRANSFER,7728992.56,C139632487,7728992.56,0.0,C1966690861,0.0,0.0,1,0
1030509,69,TRANSFER,175328.85,C1805399811,175328.85,0.0,C1422711438,0.0,0.0,1,0
1030511,69,TRANSFER,353313.55,C275034566,353313.55,0.0,C782534893,0.0,0.0,1,0
1030513,69,TRANSFER,582571.87,C1164571434,582571.87,0.0,C895361185,0.0,0.0,1,0
1030515,69,TRANSFER,2960254.17,C833989982,2960254.17,0.0,C1897067419,0.0,0.0,1,0
1030517,69,TRANSFER,5521483.54,C505397169,5521483.54,0.0,C599233021,0.0,0.0,1,0
1030519,69,TRANSFER,2147778.33,C1991870331,2147778.33,0.0,C501280303,0.0,0.0,1,0
1030521,69,TRANSFER,967954.01,C2109457516,967954.01,0.0,C908864570,0.0,0.0,1,0
1030523,70,TRANSFER,266766.78,C2105673103,266766.78,0.0,C98079296,0.0,0.0,1,0
1030525,70,TRANSFER,1036789.41,C282915164,1036789.41,0.0,C672400159,0.0,0.0,1,0
1030527,70,TRANSFER,167067.78,C1823914087,167067.78,0.0,C1052777709,0.0,0.0,1,0
1030529,71,TRANSFER,322113.91,C1765119291,322113.91,0.0,C371379583,0.0,0.0,1,0
1030531,71,TRANSFER,91691.75,C1715084286,91691.75,0.0,C415375205,0.0,0.0,1,0
1030533,71,TRANSFER,1871553.73,C677678546,1871553.73,0.0,C646623849,0.0,0.0,1,0
1030535,71,TRANSFER,2949339.09,C866984681,2949339.09,0.0,C1857536723,0.0,0.0,1,0
1030537,71,TRANSFER,479892.04,C949573914,479892.04,0.0,C346346824,0.0,0.0,1,0
1030539,71,TRANSFER,304085.48,C378617827,304085.48,0.0,C1265131322,0.0,0.0,1,0
1030541,71,TRANSFER,14385.54,C706829068,14385.54,0.0,C1684593692,0.0,0.0,1,0
1030543,71,TRANSFER,62091.44,C1985338048,62091.44,0.0,C1366367431,0.0,0.0,1,0
1030545,71,TRANSFER,386996.34,C436643721,386996.34,0.0,C295403005,0.0,0.0,1,0
1030547,71,TRANSFER,345526.4,C264616990,345526.4,0.0,C1955514169,0.0,0.0,1,0
1030549,72,TRANSFER,2947783.87,C1641673590,2947783.87,0.0,C227659861,0.0,0.0,1,0
1030551,72,TRANSFER,730574.39,C1671411740,730574.39,0.0,C2033875224,0.0,0.0,1,0
1030553,72,TRANSFER,3786438.03,C1659791860,3786438.03,0.0,C199886377,0.0,0.0,1,0
1030555,72,TRANSFER,622235.32,C2071698582,622235.32,0.0,C1036746993,0.0,0.0,1,0
1030557,72,TRANSFER,3243092.91,C891068137,3243092.91,0.0,C177386089,0.0,0.0,1,0
1030559,72,TRANSFER,10000000.0,C53057884,18594065.09,8594065.09,C588547519,0.0,0.0,1,0
1030561,72,TRANSFER,8594065.09,C1801750044,8594065.09,0.0,C1420708952,0.0,0.0,1,0
1030563,73,TRANSFER,12619.29,C427763831,12619.29,0.0,C1394804033,0.0,0.0,1,0
1030565,73,TRANSFER,193663.9,C1668034974,193663.9,0.0,C1048930255,0.0,0.0,1,0
1030567,73,TRANSFER,684796.16,C1223486306,684796.16,0.0,C964592362,0.0,0.0,1,0
1030569,73,TRANSFER,400157.86,C1591659035,400157.86,0.0,C1490141777,0.0,0.0,1,0
1030571,74,TRANSFER,4375931.29,C775816840,4375931.29,0.0,C1539861914,0.0,0.0,1,0
1030573,74,TRANSFER,74177.92,C1294027751,74177.92,0.0,C1027008059,0.0,0.0,1,0
1030575,74,TRANSFER,59127.34,C1444290021,59127.34,0.0,C959470338,0.0,0.0,1,0
1030577,74,TRANSFER,2451423.58,C554032564,2451423.58,0.0,C1773822709,0.0,0.0,1,0
1030579,74,TRANSFER,59813.61,C1934910898,59813.61,0.0,C547328121,0.0,0.0,1,0
1030581,74,TRANSFER,158489.29,C1694745551,158489.29,0.0,C43669214,0.0,0.0,1,0
1030583,74,TRANSFER,85637.08,C1809932675,85637.08,0.0,C1098977292,0.0,0.0,1,0
1030585,74,TRANSFER,1311150.9,C1492220840,1311150.9,0.0,C839360691,0.0,0.0,1,0
1030587,74,TRANSFER,4582074.51,C1151172465,4582074.51,0.0,C2088124795,0.0,0.0,1,0
1030589,74,TRANSFER,455074.13,C178620637,455074.13,0.0,C479353061,0.0,0.0,1,0
1030591,74,TRANSFER,3284197.88,C103236252,3284197.88,0.0,C1710384366,0.0,0.0,1,0
1030593,75,TRANSFER,810039.19,C756454870,810039.19,0.0,C1095120189,0.0,0.0,1,0
1030595,75,TRANSFER,959018.79,C1318698561,959018.79,0.0,C2115087067,0.0,0.0,1,0
1030597,75,TRANSFER,755813.12,C1153451347,755813.12,0.0,C450761826,0.0,0.0,1,0
1030599,75,TRANSFER,460436.43,C1935083121,460436.43,0.0,C83154619,0.0,0.0,1,0
1030601,76,TRANSFER,9917.27,C1267158518,9917.27,0.0,C1985253789,0.0,0.0,1,0
1030603,76,TRANSFER,2066446.27,C1668561632,2066446.27,0.0,C575000794,0.0,0.0,1,0
1030605,77,TRANSFER,819048.34,C1528612318,819048.34,0.0,C669563371,0.0,0.0,1,0
1030607,77,TRANSFER,9039246.82,C1074348771,9039246.82,0.0,C306278286,0.0,0.0,1,0
1030609,77,TRANSFER,239473.85,C729877384,239473.85,0.0,C1610940627,0.0,0.0,1,0
1030611,77,TRANSFER,5715004.3,C958168241,5715004.3,0.0,C1700925232,0.0,0.0,1,0
1030613,77,TRANSFER,2149976.69,C1907685273,2149976.69,0.0,C2107203461,0.0,0.0,1,0
1030615,78,TRANSFER,1321091.25,C3630973,1321091.25,0.0,C1609262789,0.0,0.0,1,0
1030617,78,TRANSFER,113829.89,C973342461,113829.89,0.0,C631818291,0.0,0.0,1,0
1030619,78,TRANSFER,178569.48,C282621115,178569.48,0.0,C2027238520,0.0,0.0,1,0
1030621,78,TRANSFER,1735647.47,C32677445,1735647.47,0.0,C154560289,0.0,0.0,1,0
1030623,78,TRANSFER,2254934.36,C65227807,2254934.36,0.0,C213999906,0.0,0.0,1,0
1030625,79,TRANSFER,353045.35,C1325126961,353045.35,0.0,C1068974192,0.0,0.0,1,0
1030627,79,TRANSFER,1619331.51,C144675030,1619331.51,0.0,C660991644,0.0,0.0,1,0
1030629,79,TRANSFER,61178.51,C1635325265,61178.51,0.0,C1782100943,0.0,0.0,1,0
1030631,79,TRANSFER,664992.86,C2021935445,664992.86,0.0,C332249974,0.0,0.0,1,0
1030633,79,TRANSFER,432254.84,C2026655073,432254.84,0.0,C524492169,0.0,0.0,1,0
1030635,80,TRANSFER,42659.39,C1702857614,42659.39,0.0,C952860391,0.0,0.0,1,0
1030637,80,TRANSFER,173782.59,C517594835,173782.59,0.0,C1448192965,0.0,0.0,1,0
1030639,80,TRANSFER,62134.33,C1710515368,62134.33,0.0,C1582805529,0.0,0.0,1,0
1030641,80,TRANSFER,972920.87,C279538198,972920.87,0.0,C1842012952,0.0,0.0,1,0
1030643,80,TRANSFER,244814.12,C2138181348,244814.12,0.0,C1608735206,0.0,0.0,1,0
1030645,81,TRANSFER,82527.13,C538871976,82527.13,0.0,C1208558259,0.0,0.0,1,0
1030647,81,TRANSFER,78028.89,C1141684760,78028.89,0.0,C1203351352,0.0,0.0,1,0
1030649,81,TRANSFER,2737766.8,C1263150351,2737766.8,0.0,C61517319,0.0,0.0,1,0
1030651,81,TRANSFER,1980800.05,C1249942022,1980800.05,0.0,C1969956684,0.0,0.0,1,0
1030653,81,TRANSFER,221936.6,C238307313,221936.6,0.0,C1029951793,0.0,0.0,1,0
1030655,82,TRANSFER,5338583.38,C194251863,5338583.38,0.0,C280536388,0.0,0.0,1,0
1030657,82,TRANSFER,1534985.07,C1000937208,1534985.07,0.0,C1880907151,0.0,0.0,1,0
1030659,82,TRANSFER,45077.1,C495624893,45077.1,0.0,C939460136,0.0,0.0,1,0
1030661,82,TRANSFER,10000000.0,C1237313447,10987591.59,987591.59,C1468356154,0.0,0.0,1,0
1030663,82,TRANSFER,987591.59,C134383279,987591.59,0.0,C1363477592,0.0,0.0,1,0
1030665,83,TRANSFER,1534926.96,C358852719,1534926.96,0.0,C361327171,0.0,0.0,1,0
1030667,83,TRANSFER,594577.22,C2038871800,594577.22,0.0,C699011744,0.0,0.0,1,0
1030669,83,TRANSFER,24412.07,C287098370,24412.07,0.0,C905119100,0.0,0.0,1,0
1030671,83,TRANSFER,286769.07,C1444107396,286769.07,0.0,C1562027253,0.0,0.0,1,0
1030673,83,TRANSFER,365099.76,C426265650,365099.76,0.0,C2019200762,0.0,0.0,1,0
1030675,83,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,1,0
1030677,84,TRANSFER,8380.79,C392060027,8380.79,0.0,C45705350,0.0,0.0,1,0
1030679,84,TRANSFER,2627070.5,C98299573,2627070.5,0.0,C323116662,0.0,0.0,1,0
1030681,84,TRANSFER,39379.45,C1110566935,39379.45,0.0,C1210547818,0.0,0.0,1,0
1030683,84,TRANSFER,296349.8,C1660861590,296349.8,0.0,C852926396,0.0,0.0,1,0
1030685,84,TRANSFER,152331.26,C397720555,152331.26,0.0,C1006668962,0.0,0.0,1,0
1030687,84,TRANSFER,10000000.0,C792651637,14830219.15,4830219.15,C397396936,0.0,0.0,1,0
1030689,84,TRANSFER,4830219.15,C58626602,4830219.15,0.0,C1366192319,0.0,0.0,1,0
1030691,84,TRANSFER,351912.04,C2080405171,351912.04,0.0,C1544738688,0.0,0.0,1,0
1030693,85,TRANSFER,64344.59,C47624520,64344.59,0.0,C572686074,0.0,0.0,1,0
1030695,85,TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1,0
1030697,85,TRANSFER,167679.27,C108588868,167679.27,0.0,C944240643,0.0,0.0,1,0
1030699,85,TRANSFER,678058.75,C722109752,678058.75,0.0,C43114733,0.0,0.0,1,0
1030701,85,TRANSFER,1529614.71,C1096275107,1529614.71,0.0,C541691384,0.0,0.0,1,0
1030703,85,TRANSFER,1440705.58,C1202805418,1440705.58,0.0,C1429653947,0.0,0.0,1,0
1030705,85,TRANSFER,8924971.59,C406938681,8924971.59,0.0,C579440834,0.0,0.0,1,0
1030707,86,TRANSFER,305817.12,C1107960128,305817.12,0.0,C76175380,0.0,0.0,1,0
1030709,86,TRANSFER,10000000.0,C1843531771,18931607.89,8931607.89,C632110164,0.0,0.0,1,0
1030711,86,TRANSFER,8931607.89,C1230337572,8931607.89,0.0,C720836200,0.0,0.0,1,0
1030713,86,TRANSFER,21829.31,C1342024703,21829.31,0.0,C1828683068,0.0,0.0,1,0
1030715,86,TRANSFER,6972164.97,C384245570,6972164.97,0.0,C898480186,0.0,0.0,1,0
1030717,86,TRANSFER,17822.02,C1763423014,17822.02,0.0,C2088891396,0.0,0.0,1,0
1030719,86,TRANSFER,88649.1,C1043173812,88649.1,0.0,C1425524479,0.0,0.0,1,0
1030721,86,TRANSFER,372344.58,C466502993,372344.58,0.0,C1376830476,0.0,0.0,1,0
1030723,86,TRANSFER,72547.29,C759761137,72547.29,0.0,C1046167270,0.0,0.0,1,0
1030725,87,TRANSFER,114339.1,C702109004,114339.1,0.0,C1385287774,0.0,0.0,1,0
1030727,87,TRANSFER,1083860.21,C1872678613,1083860.21,0.0,C1669827303,0.0,0.0,1,0
1030729,87,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1,0
1030731,88,TRANSFER,9345700.07,C1453976647,9345700.07,0.0,C1454683123,0.0,0.0,1,0
1030733,88,TRANSFER,337994.64,C425422557,337994.64,0.0,C1375508405,0.0,0.0,1,0
1030735,88,TRANSFER,4022408.76,C743505070,4022408.76,0.0,C1234529860,0.0,0.0,1,0
1030737,88,TRANSFER,3607917.73,C2016707009,3607917.73,0.0,C1883647961,0.0,0.0,1,0
1030739,89,TRANSFER,766631.82,C112075481,766631.82,0.0,C1906745138,0.0,0.0,1,0
1030741,89,TRANSFER,43928.31,C1832804428,43928.31,0.0,C1373339236,0.0,0.0,1,0
1030743,89,TRANSFER,268230.43,C163362068,268230.43,0.0,C2101762472,0.0,0.0,1,0
1030745,90,TRANSFER,1182557.97,C787624212,1182557.97,0.0,C707993034,0.0,0.0,1,0
1030747,90,TRANSFER,113309.55,C20934995,113309.55,0.0,C601864422,0.0,0.0,1,0
1030749,90,TRANSFER,703833.48,C199695016,703833.48,0.0,C1584778754,0.0,0.0,1,0
1030751,90,TRANSFER,134515.36,C1087234685,134515.36,0.0,C271149484,0.0,0.0,1,0
1030753,90,TRANSFER,266746.42,C1640647431,266746.42,0.0,C1995045376,0.0,0.0,1,0
1030755,90,TRANSFER,7696836.35,C1641731466,7696836.35,0.0,C290559240,0.0,0.0,1,0
1030757,90,TRANSFER,39664.74,C1509358186,39664.74,0.0,C2068734277,0.0,0.0,1,0
1030759,90,TRANSFER,249791.3,C2018224474,249791.3,0.0,C1562137241,0.0,0.0,1,0
1030761,91,TRANSFER,921668.95,C1152872254,921668.95,0.0,C1484049545,0.0,0.0,1,0
1030763,91,TRANSFER,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1,0
1030765,91,TRANSFER,28308.97,C531625667,28308.97,0.0,C1312031909,0.0,0.0,1,0
1030767,91,TRANSFER,482679.6,C822183230,482679.6,0.0,C1393101702,0.0,0.0,1,0
1030769,92,TRANSFER,1461930.03,C593029629,1461930.03,0.0,C1743578484,0.0,0.0,1,0
1030771,92,TRANSFER,271908.4,C1340312777,271908.4,0.0,C863062485,0.0,0.0,1,0
1030773,92,TRANSFER,101903.69,C1615802716,101903.69,0.0,C1977391812,0.0,0.0,1,0
1030775,92,TRANSFER,21574.55,C2002083627,21574.55,0.0,C1024161943,0.0,0.0,1,0
1030777,92,TRANSFER,19742.71,C199871794,19742.71,0.0,C1396988344,0.0,0.0,1,0
1030957,93,TRANSFER,38150.22,C1961802855,38150.22,0.0,C315895571,0.0,0.0,1,0
1031276,93,TRANSFER,886588.02,C391100177,886588.02,0.0,C1603792241,0.0,0.0,1,0
1032310,93,TRANSFER,4120.14,C2002472710,4120.14,0.0,C2023856876,0.0,0.0,1,0
1033611,93,TRANSFER,3206623.39,C1022498421,3206623.39,0.0,C1697378157,0.0,0.0,1,0
1033688,93,TRANSFER,315654.19,C676090557,315654.19,0.0,C1516512243,0.0,0.0,1,0
1034205,93,TRANSFER,175313.96,C1863782967,175313.96,0.0,C1170590191,0.0,0.0,1,0
1034627,93,TRANSFER,3723738.06,C1553979696,3723738.06,0.0,C537828065,0.0,0.0,1,0
